date,code,pred,true
2021-08-20,SZ000792,0.010637477,-0.006430657
2021-08-23,SZ000792,0.021949254,-0.028134597
2021-08-24,SZ300256,0.012019713,0.083333336
2021-08-25,SH603518,0.009981619,0.017529216
2021-08-26,SZ300369,0.009332814,-0.014693221
2021-08-27,SZ002882,0.012590945,-0.038869258
2021-08-30,SZ300479,0.010588111,-0.009596929
2021-08-31,SH600095,0.012076132,0.09671747
2021-09-01,SH600751,0.013542995,-0.018419033
2021-09-02,SZ000608,0.01106061,-9.577283e-13
2021-09-03,SZ000707,0.13315228,0.13346419
2021-09-06,SH600751,0.01991821,-9.577283e-13
2021-09-07,SZ300339,0.011808147,0.0011313639
2021-09-08,SZ002762,0.01055285,-0.018926296
2021-09-09,SH603196,0.0115260575,0.0049751243
2021-09-10,SH600734,0.021568432,-0.10460251
2021-09-13,SZ300500,0.013719301,0.027701631
2021-09-14,SZ300268,0.012936504,0.060100168
2021-09-15,SH600696,0.014403367,-0.03599853
2021-09-16,SZ000792,0.018733436,0.03155604
2021-09-17,SH600734,0.025503578,-0.07739308
2021-09-22,SH600198,0.013126913,0.0029717681
2021-09-23,SH600734,0.023275072,-0.12690355
2021-09-24,SZ002346,0.013091653,-0.054371785
2021-09-27,SH600734,0.06262651,-9.577283e-13
2021-09-28,SZ002386,0.014727769,0.04916631
2021-09-29,SZ000793,0.013768666,0.035920177
2021-09-30,SZ000792,0.02187873,-0.019775322
2021-10-08,SH601969,0.015009859,-0.041420117
2021-10-11,SZ300672,0.011751729,0.028863741
2021-10-12,SH603659,0.012781355,-0.02249056
2021-10-13,SH600753,0.010186134,-0.01301623
2021-10-14,SZ300598,0.021822313,0.0013547076
2021-10-15,SH600734,0.01763329,-0.043933053
2021-10-18,SH600734,0.020369554,0.12910284
2021-10-19,SZ300631,0.013472473,-0.020272462
2021-10-20,SZ000792,0.012400534,-0.01634016
2021-10-21,SH600734,0.03500998,0.111597374
2021-10-22,SH600734,0.027210217,0.07283465
2021-10-25,SH601015,0.012019713,-0.034615386
2021-10-26,SH600734,0.01444568,-0.14660831
2021-10-27,SH600354,0.011102924,-0.009359252
2021-10-28,SH600734,0.023049401,-0.16179775
